HP_0000001	false
HP_0007922	HP_0000479
HP_0008362	HP_0001844
HP_0008362	HP_0011306
HP_0007892	HP_0011479
HP_0003048	HP_0003042
HP_0002101	HP_0002088
HP_0100463	HP_0010199
HP_0100463	HP_0010388
HP_0100463	HP_0100938
HP_0007057	HP_0002370
HP_0003394	HP_0011804
HP_0002034	HP_0002250
HP_0003326	HP_0011804
HP_0003250	HP_0011026
HP_0006561	HP_0001392
HP_0000825	HP_0000842
HP_0007780	HP_0010693
HP_0000608	HP_0001103
HP_0010139	HP_0010114
HP_0010139	HP_0010124
HP_0011258	HP_0009895
HP_0010628	HP_0000301
HP_0010628	HP_0001324
HP_0010628	HP_0006824
HP_0010628	HP_0010827
HP_0011416	HP_0100767
HP_0006026	HP_0005924
HP_0000145	HP_0001153
HP_0000391	HP_0011039
HP_0004971	HP_0004414
HP_0008659	HP_0005562
HP_0008659	HP_0005569
HP_0000847	HP_0000818
HP_0012022	HP_0010948
HP_0007002	HP_0003477
HP_0010140	HP_0010115
HP_0010140	HP_0010124
HP_0008586	HP_0011395
HP_0100874	HP_0011357
HP_0012193	HP_0012190
HP_0002792	HP_0002795
HP_0010089	HP_0010052
HP_0010089	HP_0010062
HP_0010089	HP_0010198
HP_0008689	HP_0000028
HP_0010380	HP_0010182
HP_0010380	HP_0010336
HP_0100882	HP_0010566
HP_0007598	HP_0000954
HP_0002677	HP_0002699
HP_0001962	HP_0011675
HP_0002757	HP_0002659
HP_0005425	HP_0002205
HP_0007939	HP_0011517
HP_0007928	HP_0000649
HP_0004765	HP_0004755
HP_0005917	HP_0001163
HP_0007407	HP_0007392
HP_0000168	HP_0000163
HP_0004452	HP_0008609
HP_0100372	HP_0010194
HP_0100372	HP_0010331
HP_0100372	HP_0010359
HP_0100372	HP_0010369
HP_0010002	HP_0009998
HP_0010002	HP_0010008
HP_0100890	HP_0100889
HP_0007581	HP_0007535
HP_0006493	HP_0002814
HP_0006493	HP_0009815
HP_0011911	HP_0001163
HP_0009672	HP_0009663
HP_0009672	HP_0009694
HP_0009672	HP_0010265
HP_0006859	HP_0002352
HP_0010975	HP_0002846
HP_0008069	HP_0000951
HP_0008069	HP_0011793
HP_0100048	HP_0010166
HP_0100048	HP_0010323
HP_0011904	HP_0011902
HP_0002063	HP_0011442
HP_0012256	HP_0012255
HP_0100366	HP_0010331
HP_0100366	HP_0010359
HP_0100366	HP_0010746
HP_0010921	HP_0010920
HP_0008220	HP_0008207
HP_0005876	HP_0001371
HP_0011599	HP_0004307
HP_0100222	HP_0100086
HP_0100222	HP_0100098
HP_0003828	HP_0003812
HP_0010277	HP_0010237
HP_0010277	HP_0010245
HP_0010651	HP_0007319
HP_0001031	HP_0001001
HP_0001031	HP_0001012
HP_0001031	HP_0008069
HP_0011019	HP_0011017
HP_0008817	HP_0009104
HP_0011664	HP_0001638
HP_0006253	HP_0006261
HP_0007802	HP_0001131
HP_0100460	HP_0010387
HP_0009565	HP_0009535
HP_0009565	HP_0009557
HP_0009565	HP_0009881
HP_0012034	HP_0012031
HP_0200048	HP_0000961
HP_0010062	HP_0010057
HP_0010062	HP_0010177
HP_0001732	HP_0002012
HP_0003139	HP_0004313
HP_0011908	HP_0003974
HP_0005652	HP_0003103
HP_0005652	HP_0011001
HP_0001641	HP_0001654
HP_0002916	HP_0011017
HP_0008812	HP_0003368
HP_0009669	HP_0009663
HP_0009669	HP_0009691
HP_0009669	HP_0010262
HP_0008609	HP_0000370
HP_0005325	HP_0000599
HP_0012277	HP_0003112
HP_0012277	HP_0010895
HP_0009289	HP_0009282
HP_0009289	HP_0009408
HP_0001604	HP_0000759
HP_0001604	HP_0001609
HP_0001604	HP_0008777
HP_0011132	HP_0005406
HP_0002100	HP_0011951
HP_0006961	HP_0002457
HP_0012055	HP_0007716
HP_0004646	HP_0009924
HP_0004646	HP_0010940
HP_0000598	HP_0000118
HP_0007017	HP_0002354
HP_0005035	HP_0001831
HP_0010291	HP_0000174
HP_0000612	HP_0000525
HP_0000612	HP_0000589
HP_0011188	HP_0011185
HP_0004286	HP_0004281
HP_0001682	HP_0011103
HP_0010399	HP_0010351
HP_0010399	HP_0010358
HP_0000782	HP_0000765
HP_0003563	HP_0010981
HP_0006979	HP_0002360
HP_0006517	HP_0002088
HP_0011237	HP_0011243
HP_0010656	HP_0011849
HP_0011125	HP_0001000
HP_0010332	HP_0010320
HP_0003970	HP_0002973
HP_0009840	HP_0009772
HP_0009840	HP_0100915
HP_0000151	HP_0008684
HP_0004267	HP_0006261
HP_0000828	HP_0000818
HP_0003013	HP_0010580
HP_0000276	HP_0001999
HP_0002959	HP_0005372
HP_0007988	HP_0008002
HP_0010652	HP_0010651
HP_0001216	HP_0006257
HP_0009051	HP_0012269
HP_0000767	HP_0000766
HP_0100674	HP_0100672
HP_0010785	HP_0010787
HP_0003330	HP_0011842
HP_0010910	HP_0010914
HP_0010116	HP_0010056
HP_0010116	HP_0010165
HP_0012089	HP_0011004
HP_0100016	HP_0001438
HP_0008670	HP_0001153
HP_0000455	HP_0000436
HP_0000455	HP_0000463
HP_0100442	HP_0010385
HP_0010290	HP_0100737
HP_0001518	HP_0004325
HP_0006559	HP_0001392
HP_0006559	HP_0010766
HP_0000495	HP_0200020
HP_0003758	HP_0009124
HP_0000992	HP_0011354
HP_0009464	HP_0009465
HP_0009464	HP_0009468
HP_0011493	HP_0007759
HP_0100852	HP_0100851
HP_0007326	HP_0001266
HP_0002200	HP_0002011
HP_0004747	HP_0000096
HP_0000843	HP_0011767
HP_0005368	HP_0010978
HP_0000086	HP_0100542
HP_0011452	HP_0000370
HP_0003066	HP_0002815
HP_0000617	HP_0000496
HP_0002314	HP_0007372
HP_0010658	HP_0004348
HP_0000070	HP_0000069
HP_0100299	HP_0004303
HP_0009730	HP_0009728
HP_0004040	HP_0004039
HP_0001074	HP_0003764
HP_0001770	HP_0001159
HP_0001770	HP_0001780
HP_0009376	HP_0004213
HP_0009376	HP_0009767
HP_0006505	HP_0002813
HP_0006505	HP_0005930
HP_0000421	HP_0000366
HP_0011387	HP_0011376
HP_0011974	HP_0012145
HP_0005946	HP_0004887
HP_0012221	HP_0011356
HP_0010991	HP_0004298
HP_0009568	HP_0009543
HP_0009568	HP_0009552
HP_0100778	HP_0005368
HP_0002470	HP_0001251
HP_0001786	HP_0001760
HP_0100087	HP_0010172
HP_0100087	HP_0010341
HP_0002366	HP_0000759
HP_0002366	HP_0002450
HP_0100907	HP_0100916
HP_0100907	HP_0100921
HP_0011922	HP_0003287
HP_0004345	HP_0004343
HP_0000689	HP_0000692
HP_0001041	HP_0010783
HP_0005857	HP_0002414
HP_0011920	HP_0002202
HP_0003950	HP_0003849
HP_0003950	HP_0003949
HP_0008338	HP_0004431
HP_0002751	HP_0002650
HP_0002751	HP_0002808
HP_0007697	HP_0011226
HP_0001007	HP_0011362
HP_0005543	HP_0003256
HP_0005349	HP_0010565
HP_0000437	HP_0000436
HP_0003568	HP_0004366
HP_0012130	HP_0005561
HP_0008652	HP_0002459
HP_0005162	HP_0001711
HP_0011274	HP_0002718
HP_0005768	HP_0010621
HP_0003232	HP_0003287
HP_0009275	HP_0009274
HP_0009275	HP_0009697
HP_0006147	HP_0009773
HP_0008702	HP_0000812
HP_0008433	HP_0000925
HP_0004432	HP_0004313
HP_0007459	HP_0000971
HP_0011223	HP_0005556
HP_0100418	HP_0100400
HP_0100182	HP_0100068
HP_0100182	HP_0100095
HP_0011663	HP_0001638
HP_0002859	HP_0009728
HP_0002859	HP_0100242
HP_0002013	HP_0002017
HP_0008964	HP_0003202
HP_0100900	HP_0100915
HP_0100900	HP_0100918
HP_0004582	HP_0003312
HP_0007397	HP_0011135
HP_0010358	HP_0010184
HP_0010358	HP_0010324
HP_0011514	HP_0000504
HP_0005665	HP_0000935
HP_0006392	HP_0011001
HP_0006392	HP_0011314
HP_0100626	HP_0001399
HP_0010270	HP_0010230
HP_0010270	HP_0010245
HP_0006438	HP_0010590
HP_0001322	HP_0006872
HP_0010624	HP_0008386
HP_0010624	HP_0008388
HP_0100255	HP_0000944
HP_0100255	HP_0002652
HP_0008464	HP_0008516
HP_0003761	HP_0011805
HP_0006368	HP_0002973
HP_0004284	HP_0005922
HP_0010976	HP_0010975
HP_0001773	HP_0001769
HP_0001773	HP_0001772
HP_0001773	HP_0006494
HP_0001959	HP_0000708
HP_0001315	HP_0000759
HP_0007443	HP_0001010
HP_0002104	HP_0002793
HP_0002748	HP_0004349
HP_0009794	HP_0000464
HP_0011751	HP_0000864
HP_0010175	HP_0010161
HP_0003524	HP_0010901
HP_0011962	HP_0000027
HP_0005341	HP_0002459
HP_0008922	HP_0003521
HP_0000124	HP_0000082
HP_0000905	HP_0000889
HP_0000905	HP_0002797
HP_0000236	HP_0011328
HP_0100938	HP_0100929
HP_0100938	HP_0100947
HP_0009553	HP_0011361
HP_0009553	HP_0100037
HP_0010042	HP_0005914
HP_0010042	HP_0010012
HP_0012134	HP_0012130
HP_0012214	HP_0012212
HP_0012187	HP_0010472
HP_0007475	HP_0007431
HP_0001863	HP_0001780
HP_0005233	HP_0011466
HP_0010540	HP_0000245
HP_0006062	HP_0009183
HP_0010060	HP_0010057
HP_0010060	HP_0010175
HP_0001178	HP_0001155
HP_0002693	HP_0000929
HP_0009194	HP_0005913
HP_0009194	HP_0010585
HP_0006904	HP_0002503
HP_0010806	HP_0011339
HP_0100031	HP_0011772
HP_0100031	HP_0100568
HP_0007200	HP_0004372
HP_0007200	HP_0100786
HP_0007915	HP_0011489
HP_0007915	HP_0011491
HP_0012227	HP_0008661
HP_0100600	HP_0000036
HP_0100600	HP_0000045
HP_0002475	HP_0002435
HP_0012056	HP_0002861
HP_0012056	HP_0008069
HP_0001639	HP_0001638
HP_0100293	HP_0004303
HP_0001782	HP_0001780
HP_0000946	HP_0002867
HP_0011437	HP_0002686
HP_0009664	HP_0009663
HP_0009664	HP_0009686
HP_0009664	HP_0010257
HP_0011654	HP_0001719
HP_0005522	HP_0001924
HP_0012190	HP_0002665
HP_0004929	HP_0001677
HP_0002235	HP_0003328
HP_0003065	HP_0006498
HP_0004268	HP_0002758
HP_0004268	HP_0006261
HP_0000526	HP_0008053
HP_0100028	HP_0008188
HP_0001890	HP_0001878
HP_0001890	HP_0002960
HP_0012216	HP_0012181
HP_0004029	HP_0004027
HP_0000110	HP_0012210
HP_0000422	HP_0000366
HP_0100500	HP_0100498
HP_0010497	HP_0002814
HP_0010003	HP_0009999
HP_0010003	HP_0010006
HP_0100604	HP_0000159
HP_0100604	HP_0011793
HP_0007778	HP_0008046
HP_0001115	HP_0010696
HP_0009231	HP_0009150
HP_0009231	HP_0009377
HP_0009231	HP_0009856
HP_0009231	HP_0100911
HP_0011912	HP_0000782
HP_0011912	HP_0003043
HP_0011770	HP_0000843
HP_0100155	HP_0100064
HP_0100155	HP_0100092
HP_0003194	HP_0000422
HP_0001067	HP_0008069
HP_0001067	HP_0010614
HP_0001067	HP_0100007
HP_0001898	HP_0001901
HP_0008887	HP_0003758
HP_0012260	HP_0005938
HP_0000120	HP_0011036
HP_0002087	HP_0012252
HP_0000092	HP_0000091
HP_0006525	HP_0002088
HP_0011707	HP_0011706
HP_0008057	HP_0001098
HP_0008057	HP_0008056
HP_0009291	HP_0009281
HP_0009291	HP_0009289
HP_0009291	HP_0009881
HP_0004026	HP_0003856
HP_0004026	HP_0003981
HP_0004026	HP_0004015
HP_0004844	HP_0001878
HP_0005110	HP_0001692
HP_0005008	HP_0001373
HP_0001162	HP_0001161
HP_0001162	HP_0004207
HP_0001162	HP_0100259
HP_0001705	HP_0001707
HP_0009325	HP_0009334
HP_0009325	HP_0009414
HP_0009325	HP_0010261
HP_0005626	HP_0002948
HP_0011443	HP_0011442
HP_0009080	HP_0000156
HP_0002283	HP_0002977
HP_0002283	HP_0007367
HP_0005792	HP_0006507
HP_0000533	HP_0000532
HP_0001872	HP_0001871
HP_0000528	HP_0008056
HP_0000528	HP_0100887
HP_0003405	HP_0000759
HP_0000329	HP_0001028
HP_0000329	HP_0011799
HP_0002607	HP_0002250
HP_0001909	HP_0001881
HP_0001909	HP_0004377
HP_0002149	HP_0004368
HP_0003919	HP_0003918
HP_0010577	HP_0005930
HP_0000047	HP_0100627
HP_0003152	HP_0003117
HP_0007183	HP_0002134
HP_0005906	HP_0000264
HP_0004977	HP_0003974
HP_0009703	HP_0009656
HP_0009703	HP_0009701
HP_0009703	HP_0010009
HP_0100192	HP_0100067
HP_0100192	HP_0100096
HP_0005716	HP_0002652
HP_0007609	HP_0000969
HP_0000549	HP_0000496
HP_0008444	HP_0008422
HP_0006376	HP_0005060
HP_0008515	HP_0003468
HP_0008515	HP_0008518
HP_0005224	HP_0002034
HP_0005224	HP_0002722
HP_0001120	HP_0000481
HP_0001489	HP_0004327
HP_0002840	HP_0002733
HP_0008297	HP_0010893
HP_0002539	HP_0002538
HP_0012080	HP_0001272
HP_0008202	HP_0000830
HP_0009770	HP_0005918
HP_0003916	HP_0003852
HP_0003916	HP_0003907
HP_0008404	HP_0001597
HP_0100126	HP_0100048
HP_0100126	HP_0100090
HP_0004030	HP_0004027
HP_0010311	HP_0000769
HP_0009189	HP_0003841
HP_0009189	HP_0005913
HP_0003868	HP_0000935
HP_0003868	HP_0010629
HP_0008461	HP_0011041
HP_0002594	HP_0100800
HP_0010689	HP_0010442
HP_0002269	HP_0007319
HP_0004354	HP_0001939
HP_0009952	HP_0009949
HP_0009952	HP_0009957
HP_0009952	HP_0010002
HP_0006846	HP_0001298
HP_0010361	HP_0010175
HP_0010361	HP_0010330
HP_0002631	HP_0004942
HP_0002631	HP_0005111
HP_0002073	HP_0001251
HP_0000541	HP_0000479
HP_0001623	HP_0001787
HP_0010110	HP_0010058
HP_0010110	HP_0010745
HP_0006851	HP_0009735
HP_0007987	HP_0001123
HP_0007453	HP_0100725
HP_0100584	HP_0004306
HP_0011523	HP_0000525
HP_0012098	HP_0000969
HP_0009802	HP_0009767
HP_0009879	HP_0002536
HP_0010741	HP_0000969
HP_0006267	HP_0100767
HP_0010088	HP_0010052
HP_0010088	HP_0010061
HP_0010088	HP_0010197
HP_0008239	HP_0000835
HP_0004795	HP_0004390
HP_0004795	HP_0006753
HP_0005638	HP_0008473
HP_0010123	HP_0010056
HP_0010123	HP_0010172
HP_0008230	HP_0008373
HP_0002641	HP_0001977
HP_0010259	HP_0010230
HP_0010259	HP_0010244
HP_0009333	HP_0009320
HP_0009333	HP_0009358
HP_0009333	HP_0010245
HP_0004303	HP_0011805
HP_0010872	HP_0005135
HP_0000224	HP_0000223
HP_0011823	HP_0000306
HP_0009725	HP_0010786
HP_0009656	HP_0009602
HP_0009656	HP_0009700
HP_0009656	HP_0009773
HP_0001984	HP_0001939
HP_0005557	HP_0000309
HP_0008439	HP_0002937
HP_0002281	HP_0002282
HP_0100518	HP_0000009
HP_0002392	HP_0010850
HP_0000925	HP_0009121
HP_0003370	HP_0010574
HP_0000631	HP_0000630
HP_0000631	HP_0005116
HP_0003694	HP_0003701
HP_0100330	HP_0008368
HP_0000478	HP_0000118
HP_0100059	HP_0010166
HP_0100059	HP_0010329
HP_0001891	HP_0001931
HP_0001045	HP_0001000
HP_0009514	HP_0009489
HP_0009514	HP_0009500
HP_0009514	HP_0010258
HP_0011927	HP_0011297
HP_0002253	HP_0002250
HP_0002253	HP_0005222
HP_0011083	HP_0011065
HP_0003210	HP_0000816
HP_0007643	HP_0007917
HP_0100537	HP_0100536
HP_0005651	HP_0009473
HP_0001452	HP_0000006
HP_0001452	HP_0001466
HP_0010465	HP_0000826
HP_0001844	HP_0001780
HP_0005595	HP_0000962
HP_0005932	HP_0011035
HP_0005932	HP_0100957
HP_0010019	HP_0009189
HP_0010019	HP_0009690
HP_0010019	HP_0010014
HP_0010019	HP_0010272
HP_0011999	HP_0000746
HP_0008443	HP_0000925
HP_0009216	HP_0009247
HP_0009216	HP_0009395
HP_0009216	HP_0010259
HP_0005930	HP_0011314
HP_0000383	HP_0000356
HP_0006574	HP_0006707
HP_0006574	HP_0100026
HP_0002519	HP_0000738
HP_0011324	HP_0001363
HP_0100161	HP_0100059
HP_0100161	HP_0100093
HP_0100516	HP_0000069
HP_0100516	HP_0010786
HP_0011057	HP_0011055
HP_0002312	HP_0002311
HP_0007111	HP_0002480
HP_0000527	HP_0000499
HP_0003158	HP_0003110
HP_0004247	HP_0001498
HP_0004247	HP_0004243
HP_0001920	HP_0008776
HP_0001920	HP_0100545
HP_0100265	HP_0100240
HP_0011573	HP_0001702
HP_0002752	HP_0100671
HP_0006101	HP_0001159
HP_0007740	HP_0000527
HP_0006236	HP_0005916
HP_0100670	HP_0100671
HP_0003380	HP_0003130
HP_0009721	HP_0100898
HP_0100118	HP_0100051
HP_0100118	HP_0100089
HP_0000677	HP_0009804
HP_0011317	HP_0011315
HP_0011317	HP_0011318
HP_0010517	HP_0000777
HP_0002098	HP_0002094
HP_0008634	HP_0000123
HP_0009576	HP_0009535
HP_0009576	HP_0009568
HP_0009576	HP_0010239
HP_0001377	HP_0002996
HP_0008000	HP_0000481
HP_0007514	HP_0000969
HP_0002504	HP_0002514
HP_0002504	HP_0004934
HP_0003551	HP_0004302
HP_0100685	HP_0003549
HP_0001442	HP_0001428
HP_0008331	HP_0003236
HP_0011896	HP_0011885
HP_0005824	HP_0001863
HP_0009571	HP_0009543
HP_0009571	HP_0009549
HP_0009571	HP_0009846
HP_0012249	HP_0003115
HP_0003854	HP_0009809
HP_0007344	HP_0002143
HP_0007344	HP_0007367
HP_0100282	HP_0002583
HP_0005927	HP_0001155
HP_0005927	HP_0006496
HP_0000154	HP_0011337
HP_0010153	HP_0010117
HP_0010153	HP_0010125
HP_0004009	HP_0004008
HP_0012088	HP_0003110
HP_0200050	HP_0005913
HP_0002335	HP_0002334
HP_0000214	HP_0000159
HP_0000214	HP_0000228
HP_0009259	HP_0009249
HP_0009259	HP_0009402
HP_0009259	HP_0010255
HP_0012215	HP_0000035
HP_0003700	HP_0003202
HP_0001830	HP_0001829
HP_0001830	HP_0010322
HP_0001830	HP_0100259
HP_0005463	HP_0002681
HP_0011469	HP_0008872
HP_0006496	HP_0002817
HP_0006496	HP_0009815
HP_0011921	HP_0002202
HP_0004337	HP_0004354
HP_0002454	HP_0002453
HP_0007628	HP_0005790
HP_0010906	HP_0010905
HP_0007537	HP_0000992
HP_0003022	HP_0006495
HP_0003022	HP_0009821
HP_0006175	HP_0009834
HP_0007618	HP_0010766
HP_0007618	HP_0011354
HP_0000627	HP_0008048
HP_0010954	HP_0001961
HP_0010954	HP_0011723
HP_0001437	HP_0009127
HP_0011435	HP_0011436
HP_0005912	HP_0001080
HP_0100690	HP_0007836
HP_0100690	HP_0007881
HP_0011369	HP_0001034
HP_0009602	HP_0001172
HP_0009602	HP_0005918
HP_0009420	HP_0009320
HP_0009420	HP_0010238
HP_0100271	HP_0001608
HP_0006634	HP_0000772
HP_0003858	HP_0009808
HP_0010195	HP_0010174
HP_0010195	HP_0010183
HP_0003613	HP_0002960
HP_0004218	HP_0004213
HP_0004218	HP_0009700
HP_0004218	HP_0009773
HP_0006460	HP_0003028
HP_0012254	HP_0100242
HP_0006381	HP_0004986
HP_0010650	HP_0010756
HP_0000494	HP_0200006
HP_0000674	HP_0009804
HP_0007813	HP_0000554
HP_0001596	HP_0002115
HP_0006581	HP_0001392
HP_0002092	HP_0002088
HP_0002092	HP_0004890
HP_0009520	HP_0009495
HP_0009520	HP_0009500
HP_0009520	HP_0010264
HP_0002688	HP_0009119
HP_0006522	HP_0002107
HP_0001005	HP_0011354
HP_0002919	HP_0012072
HP_0011242	HP_0011244
HP_0003635	HP_0008887
HP_0002254	HP_0002014
HP_0001709	HP_0001678
HP_0007613	HP_0000972
HP_0011550	HP_0011547
HP_0000142	HP_0000008
HP_0001868	HP_0001218
HP_0001868	HP_0001760
HP_0007411	HP_0008065
HP_0009507	HP_0009493
HP_0009507	HP_0009499
HP_0009507	HP_0010251
HP_0005070	HP_0003083
HP_0003763	HP_0002360
HP_0011318	HP_0004440
HP_0100237	HP_0010179
HP_0100237	HP_0100235
HP_0100237	HP_0100264
HP_0005033	HP_0003022
HP_0004367	HP_0001939
HP_0000006	HP_0000005
HP_0009892	HP_0008772
HP_0008697	HP_0008655
HP_0010536	HP_0010535
HP_0009104	HP_0003172
HP_0009104	HP_0009103
HP_0000099	HP_0000095
HP_0000099	HP_0000123
HP_0006149	HP_0006094
HP_0100027	HP_0001733
HP_0010892	HP_0004337
HP_0100493	HP_0004364
HP_0003587	HP_0011008
HP_0100410	HP_0100401
HP_0012125	HP_0100787
HP_0007906	HP_0000501
HP_0001406	HP_0001396
HP_0009497	HP_0006263
HP_0009497	HP_0010237
HP_0004150	HP_0001167
HP_0100119	HP_0100052
HP_0100119	HP_0100089
HP_0008655	HP_0011027
HP_0000491	HP_0011495
HP_0000491	HP_0100533
HP_0002209	HP_0008070
HP_0002209	HP_0100037
HP_0010765	HP_0000962
HP_0000740	HP_0000739
HP_0011346	HP_0002474
HP_0004950	HP_0100545
HP_0007258	HP_0007305
HP_0007239	HP_0001298
HP_0000387	HP_0009906
HP_0004230	HP_0001373
HP_0004230	HP_0004207
HP_0000808	HP_0003244
HP_0000284	HP_0000271
HP_0002832	HP_0010766
HP_0003831	HP_0003829
HP_0100730	HP_0002088
HP_0001942	HP_0001941
HP_0000505	HP_0000504
HP_0003070	HP_0001376
HP_0003070	HP_0009811
HP_0009679	HP_0009662
HP_0009679	HP_0009690
HP_0009679	HP_0010250
HP_0100708	HP_0100705
HP_0011043	HP_0003117
HP_0007772	HP_0000617
HP_0100146	HP_0100055
HP_0100146	HP_0100092
HP_0005968	HP_0004370
HP_0005848	HP_0009617
HP_0007768	HP_0000631
HP_0007950	HP_0000533
HP_0010349	HP_0010175
HP_0010349	HP_0010324
HP_0006590	HP_0006714
HP_0100879	HP_0000137
HP_0011731	HP_0012111
HP_0001643	HP_0011603
HP_0002191	HP_0001257
HP_0007260	HP_0001339
HP_0003154	HP_0011043
HP_0001544	HP_0001551
HP_0003241	HP_0000811
HP_0005921	HP_0001155
HP_0004786	HP_0002256
HP_0007602	HP_0001018
HP_0003795	HP_0001831
HP_0001832	HP_0001760
HP_0003803	HP_0004303
HP_0002710	HP_0100267
HP_0003739	HP_0001336
HP_0012112	HP_0012111
HP_0002215	HP_0008070
HP_0002215	HP_0100134
HP_0002287	HP_0001596
HP_0000546	HP_0000479
HP_0002578	HP_0002577
HP_0002991	HP_0002981
HP_0100416	HP_0100398
HP_0003183	HP_0003172
HP_0002066	HP_0001251
HP_0002066	HP_0001288
HP_0100861	HP_0003468
HP_0100749	HP_0000765
HP_0003927	HP_0003858
HP_0003927	HP_0003867
HP_0003927	HP_0003926
HP_0011491	HP_0011488
HP_0002928	HP_0003287
HP_0006426	HP_0005772
HP_0009846	HP_0009770
HP_0009846	HP_0009833
HP_0006990	HP_0002171
HP_0003541	HP_0003110
HP_0003541	HP_0004371
HP_0011905	HP_0011902
HP_0012224	HP_0005368
HP_0000271	HP_0000234
HP_0002888	HP_0009733
HP_0008537	HP_0009902
HP_0005964	HP_0002045
HP_0000685	HP_0011061
HP_0008449	HP_0002949
HP_0010170	HP_0010160
HP_0010170	HP_0010585
HP_0001605	HP_0001604
HP_0012195	HP_0002793
HP_0010811	HP_0000172
HP_0009469	HP_0009319
HP_0009469	HP_0009697
HP_0001144	HP_0000315
HP_0003261	HP_0010702
HP_0000832	HP_0000821
HP_0009417	HP_0009320
HP_0009417	HP_0010235
HP_0004261	HP_0004242
HP_0004261	HP_0004260
HP_0000696	HP_0000684
HP_0006297	HP_0000682
HP_0006297	HP_0000685
HP_0008749	HP_0001600
HP_0100351	HP_0010345
HP_0011106	HP_0011104
HP_0001215	HP_0100490
HP_0004052	HP_0005921
HP_0004469	HP_0002788
HP_0004875	HP_0002643
HP_0004875	HP_0005348
HP_0200053	HP_0100556
HP_0011698	HP_0011694
HP_0002963	HP_0011840
HP_0009891	HP_0100538
HP_0003001	HP_0002864
HP_0100037	HP_0001595
HP_0100037	HP_0001965
HP_0011867	HP_0002867
HP_0011100	HP_0002242
HP_0011100	HP_0002589
HP_0010724	HP_0000264
HP_0001680	HP_0001679
HP_0001042	HP_0001018
HP_0005326	HP_0000288
HP_0011186	HP_0011185
HP_0100830	HP_0000377
HP_0003267	HP_0004353
HP_0005353	HP_0004429
HP_0100903	HP_0100915
HP_0100903	HP_0100921
HP_0011486	HP_0000481
HP_0010185	HP_0010173
HP_0010185	HP_0010182
HP_0010185	HP_0011306
HP_0000632	HP_0000521
HP_0005114	HP_0011004
HP_0001118	HP_0000518
HP_0002797	HP_0003330
HP_0001762	HP_0001883
HP_0008470	HP_0008450
HP_0007722	HP_0008051
HP_0005758	HP_0002699
HP_0200035	HP_0200034
HP_0011665	HP_0001638
HP_0007052	HP_0002500
HP_0007281	HP_0002376
HP_0100629	HP_0002006
HP_0011719	HP_0005160
HP_0001996	HP_0001942
HP_0000711	HP_0100851
HP_0000357	HP_0000356
HP_0100956	HP_0000107
HP_0100956	HP_0100957
HP_0100739	HP_0100738
HP_0010601	HP_0003946
HP_0010601	HP_0004037
HP_0005995	HP_0003758
HP_0002544	HP_0000473
HP_0003489	HP_0009830
HP_0009663	HP_0009599
HP_0009663	HP_0009618
HP_0009663	HP_0010244
HP_0010431	HP_0010325
HP_0010431	HP_0010347
HP_0010431	HP_0010746
HP_0012102	HP_0008322
HP_0002010	HP_0000326
HP_0011039	HP_0000377
HP_0003842	HP_0003839
HP_0003842	HP_0010582
HP_0003402	HP_0003398
HP_0001937	HP_0001878
HP_0000193	HP_0000172
HP_0007678	HP_0000579
HP_0002167	HP_0011446
HP_0012094	HP_0012090
HP_0008051	HP_0000479
HP_0011352	HP_0010863
HP_0006794	HP_0002505
HP_0011569	HP_0001653
HP_0010700	HP_0000518
HP_0011509	HP_0008002
HP_0003099	HP_0002991
HP_0011330	HP_0005556
HP_0100698	HP_0001067
HP_0011302	HP_0100871
HP_0007166	HP_0004305
HP_0010919	HP_0004339
HP_0007006	HP_0011397
HP_0006725	HP_0002894
HP_0005709	HP_0010621
HP_0001501	HP_0005917
HP_0007930	HP_0000286
HP_0000910	HP_0000919
HP_0004365	HP_0004338
HP_0011639	HP_0011637
HP_0001618	HP_0001608
HP_0001618	HP_0002167
HP_0010069	HP_0010054
HP_0010069	HP_0010060
HP_0007105	HP_0001298
HP_0011301	HP_0006494
HP_0004396	HP_0011458
HP_0007695	HP_0007686
HP_0008033	HP_0000577
HP_0008478	HP_0010891
HP_0100040	HP_0001837
HP_0100040	HP_0010319
HP_0006719	HP_0007378
HP_0006855	HP_0002334
HP_0009354	HP_0009333
HP_0009354	HP_0009418
HP_0009354	HP_0010276
HP_0010179	HP_0010161
HP_0011278	HP_0100632
HP_0008727	HP_0000100
HP_0100483	HP_0001440
HP_0100483	HP_0010378
HP_0100483	HP_0010401
HP_0006369	HP_0003045
HP_0007783	HP_0011512
HP_0010143	HP_0010118
HP_0010143	HP_0010124
HP_0003134	HP_0000759
HP_0001548	HP_0001507
HP_0000872	HP_0002960
HP_0000872	HP_0100646
HP_0010935	HP_0000079
HP_0010423	HP_0010403
HP_0010423	HP_0010428
HP_0008058	HP_0000587
HP_0008058	HP_0008057
HP_0001647	HP_0001646
HP_0011961	HP_0000027
HP_0007375	HP_0002060
HP_0010698	HP_0010693
HP_0010698	HP_0010925
HP_0003310	HP_0000925
HP_0100408	HP_0100399
HP_0100543	HP_0011446
HP_0004447	HP_0001877
HP_0007481	HP_0000995
HP_0000556	HP_0000479
HP_0008615	HP_0000407
HP_0004450	HP_0000383
HP_0100842	HP_0000609
HP_0100842	HP_0001331
HP_0000311	HP_0001999
HP_0011651	HP_0001719
HP_0001534	HP_0000148
